,gesture,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
70,14,14,R,True,0.689600944519043,0.8645743131637573,-2.5632802135078236e-05,0.6930599808692932,0.8177323341369629,-0.04575565829873085,0.7248585224151611,0.7855381369590759,-0.07268516719341278,0.75429368019104,0.8137221932411194,-0.09251676499843597,0.7815998196601868,0.8470203876495361,-0.1001959964632988,0.7930920720100403,0.7868378758430481,-0.045861076563596725,0.8320896029472351,0.7682693004608154,-0.07721920311450958,0.8611657023429871,0.7601900696754456,-0.09639562666416168,0.88917076587677,0.7564866542816162,-0.10625647008419037,0.8066632151603699,0.8253105878829956,-0.044162578880786896,0.8557558655738831,0.8212573528289795,-0.06497762352228165,0.8916327357292175,0.8189943432807922,-0.0823906660079956,0.9220998287200928,0.8217888474464417,-0.08912152051925659,0.8016563057899475,0.8589385747909546,-0.04446908086538315,0.8445967435836792,0.8750312924385071,-0.06813500821590424,0.8771587610244751,0.8866878747940063,-0.08234615623950958,0.9085227251052856,0.8970562219619751,-0.08968009799718857,0.7833108305931091,0.8892759084701538,-0.05081421136856079,0.7935004234313965,0.8904537558555603,-0.08526472002267838,0.7688188552856445,0.8825758695602417,-0.098778136074543,0.7461605072021484,0.878200113773346,-0.09915177524089813
71,1,1,R,True,0.6980673670768738,0.8577010035514832,-8.44900387164671e-06,0.6938741207122803,0.8155162930488586,-0.06331790238618851,0.7093289494514465,0.7738049626350403,-0.09978272765874863,0.7424249649047852,0.767438530921936,-0.12732845544815063,0.7713519930839539,0.7895748615264893,-0.14607781171798706,0.7755338549613953,0.7591849565505981,-0.05630386620759964,0.777397632598877,0.7661809921264648,-0.10868698358535767,0.752373456954956,0.7872124314308167,-0.11738342046737671,0.7509897947311401,0.7921619415283203,-0.11262650787830353,0.7908792495727539,0.7925891876220703,-0.04408179968595505,0.7862220406532288,0.8043519854545593,-0.11120054870843887,0.7468818426132202,0.8189300298690796,-0.1100817620754242,0.7516839504241943,0.8129292726516724,-0.08834460377693176,0.7954785823822021,0.830136775970459,-0.04199632629752159,0.7857317328453064,0.8474598526954651,-0.10222165286540985,0.7451656460762024,0.851184606552124,-0.08724746853113174,0.7495646476745605,0.8427625894546509,-0.05808581784367561,0.7946529388427734,0.8680923581123352,-0.04576967656612396,0.7860672473907471,0.8812110424041748,-0.08070413768291473,0.7548261284828186,0.8769357204437256,-0.07303766161203384,0.754047691822052,0.8675570487976074,-0.04870479553937912
72,2,2,R,True,0.6884296536445618,0.8569576144218445,-4.820251342607662e-05,0.6898483633995056,0.8029944896697998,-0.04529973119497299,0.7145223617553711,0.7496874928474426,-0.06812148541212082,0.7400843501091003,0.7115292549133301,-0.0802822858095169,0.7559880018234253,0.6740421056747437,-0.08828168362379074,0.7809175848960876,0.759779691696167,-0.0840131938457489,0.7692257761955261,0.7790338397026062,-0.10261569917201996,0.7404575347900391,0.7880769968032837,-0.07846946269273758,0.743526816368103,0.7813097238540649,-0.06011500954627991,0.7916646003723145,0.7994575500488281,-0.07060062140226364,0.772965669631958,0.8166406750679016,-0.1089407354593277,0.7377399206161499,0.8191482424736023,-0.09382181614637375,0.7472606897354126,0.808876097202301,-0.07614841312170029,0.7922478318214417,0.8380739688873291,-0.06023247539997101,0.7749860286712646,0.8522900938987732,-0.09700637310743332,0.7426327466964722,0.8493965864181519,-0.08162825554609299,0.7502728700637817,0.8401832580566406,-0.06611167639493942,0.7897199392318726,0.8717084527015686,-0.05459947511553764,0.7798051834106445,0.8826746344566345,-0.08131568133831024,0.754676342010498,0.8779539465904236,-0.0837068110704422,0.7557964324951172,0.8707448840141296,-0.07877837866544724
73,3,3,R,True,0.6898196935653687,0.8538145422935486,-3.226570333936252e-05,0.6916159987449646,0.800073504447937,-0.036014869809150696,0.7169497013092041,0.7448336482048035,-0.05784766376018524,0.7412860989570618,0.706373929977417,-0.07731803506612778,0.7581416964530945,0.6690026521682739,-0.0992492064833641,0.7704581022262573,0.7639020681381226,-0.04809624329209328,0.8049304485321045,0.7569242119789124,-0.08516997843980789,0.8257654905319214,0.7584693431854248,-0.10235414654016495,0.852004885673523,0.7604343295097351,-0.11260374635457993,0.7857129573822021,0.797663152217865,-0.04334290698170662,0.7771098613739014,0.8124830722808838,-0.09173515439033508,0.7424556016921997,0.8138233423233032,-0.0949813649058342,0.7471888661384583,0.8033093214035034,-0.08491933345794678,0.7892793416976929,0.8334952592849731,-0.044263917952775955,0.7770982980728149,0.8516255617141724,-0.0880771204829216,0.7453619241714478,0.8445726633071899,-0.08581607788801193,0.75015789270401,0.8330766558647156,-0.07505738735198975,0.7881786823272705,0.8670156002044678,-0.04935352876782417,0.7800058126449585,0.8853446841239929,-0.08117465674877167,0.7527725100517273,0.874276876449585,-0.08073019236326218,0.752240777015686,0.8622307181358337,-0.07203797996044159
74,4,4,R,True,0.6849976181983948,0.833756148815155,-1.2223695193824824e-05,0.674403190612793,0.784381628036499,-0.040704868733882904,0.6935194134712219,0.7333633899688721,-0.05988572537899017,0.7127023339271545,0.6982895135879517,-0.07692767679691315,0.7245097160339355,0.663796067237854,-0.09586625546216965,0.760700523853302,0.7479590773582458,-0.057763274759054184,0.7971353530883789,0.7123886942863464,-0.08721811324357986,0.8206979036331177,0.6911492943763733,-0.10124117881059647,0.8439289331436157,0.6729559898376465,-0.1084538996219635,0.7744012475013733,0.7856180667877197,-0.05269918218255043,0.8191245794296265,0.7843275666236877,-0.07756341248750687,0.8539278507232666,0.7870125770568848,-0.09532484412193298,0.8853530287742615,0.7926300764083862,-0.10917853564023972,0.774054765701294,0.8210832476615906,-0.04967443272471428,0.7723440527915955,0.8389150500297546,-0.09335780143737793,0.7430151104927063,0.8355617523193359,-0.10178529471158981,0.7237873673439026,0.8287734985351562,-0.09575223922729492,0.7701302766799927,0.8549822568893433,-0.04851926863193512,0.7639927864074707,0.8672681450843811,-0.08139137923717499,0.7414027452468872,0.8610653281211853,-0.08475238084793091,0.7275461554527283,0.8517374992370605,-0.07885921746492386
75,5,5,R,True,0.6791427731513977,0.8435235023498535,-1.4545918020303361e-05,0.6695111989974976,0.789654552936554,-0.043262042105197906,0.6870970129966736,0.7406365275382996,-0.06346771121025085,0.706732451915741,0.7045180797576904,-0.07773410528898239,0.7243508696556091,0.6693987846374512,-0.08679406344890594,0.7521388530731201,0.7471768856048584,-0.06206713616847992,0.7852649092674255,0.7150537967681885,-0.0936947762966156,0.8104333877563477,0.6967728734016418,-0.11355175822973251,0.8341797590255737,0.6839274168014526,-0.12199481576681137,0.7716193795204163,0.7798900604248047,-0.05635117366909981,0.8182970881462097,0.7600844502449036,-0.08487828075885773,0.8502256870269775,0.7493085265159607,-0.10785409808158875,0.8820486068725586,0.7436541318893433,-0.12006401270627975,0.7739794850349426,0.8138098120689392,-0.05074489861726761,0.8156605958938599,0.8242025375366211,-0.0776141807436943,0.8470795154571533,0.8309667110443115,-0.09528681635856628,0.8775992393493652,0.8329437971115112,-0.10814838856458664,0.7659564018249512,0.8464886546134949,-0.04813463240861893,0.7659512758255005,0.8563501238822937,-0.07909221202135086,0.7411129474639893,0.8599562644958496,-0.09273697435855865,0.7233096957206726,0.8605525493621826,-0.09492899477481842
76,6,6,R,True,0.6751933097839355,0.8445515036582947,-7.094542525010183e-05,0.6647661328315735,0.7873518466949463,-0.04039335623383522,0.6755145192146301,0.731715202331543,-0.06768094003200531,0.6924148797988892,0.6928502917289734,-0.09237045794725418,0.7035508155822754,0.6559663414955139,-0.11629527807235718,0.7422234416007996,0.7468163371086121,-0.07185133546590805,0.7718127965927124,0.7107829451560974,-0.10907267034053802,0.7941263914108276,0.6913473606109619,-0.13161295652389526,0.8160914182662964,0.6753278374671936,-0.14451293647289276,0.7627894282341003,0.778332531452179,-0.07088959962129593,0.8073145747184753,0.7503172755241394,-0.10140817612409592,0.8384190797805786,0.7344809770584106,-0.12716718018054962,0.8703883290290833,0.7230079770088196,-0.14701685309410095,0.7713735103607178,0.8121704459190369,-0.07098467648029327,0.8180158734321594,0.79887855052948,-0.09929662197828293,0.8505085110664368,0.7890018224716187,-0.12340805679559708,0.8812706470489502,0.7809558510780334,-0.14178010821342468,0.7711564898490906,0.8503186106681824,-0.07270689308643341,0.8125059604644775,0.8592402338981628,-0.09429085999727249,0.8392306566238403,0.8638143539428711,-0.11281359940767288,0.8659437298774719,0.8673888444900513,-0.1287989467382431
77,7,7,R,True,0.6739116907119751,0.8523676991462708,-4.854454891756177e-05,0.6646165251731873,0.8086559772491455,-0.05072649568319321,0.6828598976135254,0.7573229074478149,-0.07934889942407608,0.7186657786369324,0.7715154886245728,-0.10137278586626053,0.7415844202041626,0.8012610077857971,-0.11285233497619629,0.7406471967697144,0.7382417917251587,-0.047946684062480927,0.7642465233802795,0.7014440298080444,-0.07708795368671417,0.7841582298278809,0.6810847520828247,-0.09486135095357895,0.8043034672737122,0.6655381917953491,-0.10823038965463638,0.7635651230812073,0.7659863829612732,-0.042763639241456985,0.8025730848312378,0.7352638244628906,-0.06058037281036377,0.8320349454879761,0.7170300483703613,-0.08130834996700287,0.8590064644813538,0.7043578624725342,-0.09473054856061935,0.7726680636405945,0.7979216575622559,-0.04137663543224335,0.8139724731445312,0.7850069403648376,-0.0627010390162468,0.8434180021286011,0.7757934331893921,-0.0865241065621376,0.8704742193222046,0.7665923237800598,-0.10092546790838242,0.7716042399406433,0.8354622721672058,-0.04716063290834427,0.8076878190040588,0.8357620239257812,-0.06782890856266022,0.8330596685409546,0.8369588255882263,-0.08473043143749237,0.8584878444671631,0.8360721468925476,-0.09379777312278748
78,7,8,R,False,0.6654617786407471,0.8568644523620605,-5.8454279496800154e-05,0.6607142686843872,0.8097413778305054,-0.05300844833254814,0.6786571145057678,0.7650808691978455,-0.08329977840185165,0.7044306993484497,0.7483475804328918,-0.10538481175899506,0.7280319929122925,0.7474287748336792,-0.12171816825866699,0.7195679545402527,0.7401067614555359,-0.05910152941942215,0.7336922883987427,0.7186266779899597,-0.09794121235609055,0.7281489968299866,0.7429518103599548,-0.12596894800662994,0.7224015593528748,0.770186722278595,-0.14068001508712769,0.7460842728614807,0.7569496631622314,-0.046480122953653336,0.7676440477371216,0.7264175415039062,-0.05835774168372154,0.7849839329719543,0.7215792536735535,-0.07241307199001312,0.7997135519981384,0.720081090927124,-0.08275852352380753,0.7637833952903748,0.7821270227432251,-0.0407569520175457,0.7978082299232483,0.7572355270385742,-0.0525461882352829,0.8211967945098877,0.7472013235092163,-0.06901075690984726,0.8416082262992859,0.7360899448394775,-0.08262558281421661,0.7731990814208984,0.8141055107116699,-0.040429141372442245,0.809694766998291,0.8052477240562439,-0.046908434480428696,0.8340142965316772,0.8017929196357727,-0.05059567466378212,0.8581757545471191,0.794842541217804,-0.05554138869047165
79,9,9,R,True,0.6663461923599243,0.834961473941803,-5.5036016419762745e-05,0.6581212878227234,0.8006866574287415,-0.014130529947578907,0.678016185760498,0.7501014471054077,-0.01779375784099102,0.7058200240135193,0.7421252727508545,-0.02432236820459366,0.7274345755577087,0.7522230744361877,-0.024122759699821472,0.7144655585289001,0.7335817217826843,-0.008722985163331032,0.7232819199562073,0.7140309810638428,-0.04088392108678818,0.7022891640663147,0.7417105436325073,-0.053189944475889206,0.6864306926727295,0.7627583146095276,-0.05403199791908264,0.7343214750289917,0.7559434771537781,-0.01812480017542839,0.7434709072113037,0.7350643873214722,-0.06985899806022644,0.7173816561698914,0.762854814529419,-0.08255378156900406,0.6969419121742249,0.7829888463020325,-0.07373736798763275,0.7511721253395081,0.7841407060623169,-0.03212389349937439,0.7769345045089722,0.7577638626098633,-0.06318698823451996,0.7754867672920227,0.7582324743270874,-0.07021020352840424,0.7760043740272522,0.7552316188812256,-0.06716887652873993,0.7634917497634888,0.8170099854469299,-0.04856019839644432,0.798062264919281,0.8100876212120056,-0.06235967576503754,0.8207181096076965,0.8079626560211182,-0.06715685874223709,0.8451718091964722,0.8014407753944397,-0.06936892122030258
80,10,10,R,True,0.6628139019012451,0.841344952583313,-6.300824315985665e-05,0.6552423238754272,0.8013298511505127,-0.014530420303344727,0.6734486818313599,0.7521964907646179,-0.017958305776119232,0.6941235661506653,0.735451340675354,-0.025195466354489326,0.7090936899185181,0.7308789491653442,-0.026060931384563446,0.7143898606300354,0.729376494884491,-0.026999374851584435,0.7245959639549255,0.7191587090492249,-0.06464660912752151,0.6999441981315613,0.7455731630325317,-0.07487718760967255,0.6792023777961731,0.7648328542709351,-0.07056409865617752,0.7295976877212524,0.7577130198478699,-0.0317990779876709,0.7392997741699219,0.7498432397842407,-0.07776307314634323,0.7058295607566833,0.7742905616760254,-0.08522550016641617,0.6832008361816406,0.7927821278572083,-0.08113368600606918,0.7419015169143677,0.7906572818756104,-0.041801128536462784,0.7575799822807312,0.7778843641281128,-0.08089301735162735,0.7230085134506226,0.7951864004135132,-0.0826069563627243,0.6979292035102844,0.8098453879356384,-0.07616239786148071,0.7530906796455383,0.8244637846946716,-0.05276740714907646,0.7916186451911926,0.8123885989189148,-0.07536116987466812,0.8136756420135498,0.8078830242156982,-0.08543216437101364,0.838147759437561,0.8001943826675415,-0.09037956595420837
81,11,11,R,True,0.6851454377174377,0.8435558676719666,1.296453774557449e-05,0.6698565483093262,0.8051562309265137,-0.058861009776592255,0.6914870738983154,0.7632337212562561,-0.08635348081588745,0.7271282076835632,0.7751637697219849,-0.10235840082168579,0.7550552487373352,0.7998420000076294,-0.10781340301036835,0.7487923502922058,0.7496709227561951,-0.06300212442874908,0.7789340019226074,0.7159558534622192,-0.1060054674744606,0.8015758991241455,0.6971052289009094,-0.13003897666931152,0.8253397941589355,0.6809293031692505,-0.14332565665245056,0.7666473388671875,0.7824172973632812,-0.05440613999962807,0.8064001798629761,0.7749148607254028,-0.09591634571552277,0.8410944938659668,0.7718314528465271,-0.1261044591665268,0.8745784163475037,0.7698084712028503,-0.14581845700740814,0.7711852192878723,0.8160179257392883,-0.05143158510327339,0.777186393737793,0.8362222909927368,-0.11649136245250702,0.7355691194534302,0.844308614730835,-0.13156643509864807,0.7034235596656799,0.844775915145874,-0.12360142171382904,0.7675490379333496,0.8495987057685852,-0.051335446536540985,0.7680838704109192,0.8650413751602173,-0.09955769032239914,0.7375183701515198,0.8678697943687439,-0.10843417793512344,0.7119678258895874,0.8638716340065002,-0.09859982877969742
82,12,12,R,True,0.6664631366729736,0.842023491859436,-0.00012007455370621756,0.6609625816345215,0.788715124130249,-0.04036107286810875,0.6787946224212646,0.7275868058204651,-0.05392009764909744,0.6985200047492981,0.685183584690094,-0.06527092307806015,0.7088605165481567,0.6505878567695618,-0.081553153693676,0.7387173175811768,0.7313560843467712,-0.029113931581377983,0.76678866147995,0.7148032188415527,-0.05742172524333,0.7905301451683044,0.7129451036453247,-0.07594355195760727,0.8110644221305847,0.7117184400558472,-0.0854998305439949,0.7571017146110535,0.7621904015541077,-0.022003015503287315,0.7460578680038452,0.7778112292289734,-0.07373986393213272,0.7126519083976746,0.8014991283416748,-0.08938074111938477,0.6872919797897339,0.8137086629867554,-0.08332191407680511,0.7629361748695374,0.7982749342918396,-0.02034284546971321,0.7606813907623291,0.8102701306343079,-0.062260787934064865,0.7303193211555481,0.824142336845398,-0.07491331547498703,0.70781010389328,0.8261152505874634,-0.07131072133779526,0.7644888162612915,0.8342289328575134,-0.021326323971152306,0.797552227973938,0.8409388065338135,-0.045241616666316986,0.8188503980636597,0.8472548723220825,-0.05854668840765953,0.8408175706863403,0.8474562764167786,-0.06434199213981628
83,13,13,R,True,0.6684073209762573,0.8584255576133728,-2.9015924155828543e-05,0.658947229385376,0.8197535276412964,-0.04627368599176407,0.6696740388870239,0.7674987316131592,-0.0863315686583519,0.6925973892211914,0.7778682112693787,-0.11838645488023758,0.7232214212417603,0.7984443306922913,-0.14336830377578735,0.7318004369735718,0.7463497519493103,-0.06488136202096939,0.7606068849563599,0.731071949005127,-0.12209499627351761,0.7836660146713257,0.7270337343215942,-0.1547655612230301,0.8077937364578247,0.7240148782730103,-0.17570149898529053,0.7575902342796326,0.7721895575523376,-0.06445826590061188,0.7421981692314148,0.8009049892425537,-0.13014626502990723,0.7069482803344727,0.8178878426551819,-0.136985182762146,0.6964501738548279,0.812995195388794,-0.1297021508216858,0.7685214877128601,0.805168628692627,-0.07070137560367584,0.7461732625961304,0.8370049595832825,-0.12084980309009552,0.7131168842315674,0.844755232334137,-0.11130055040121078,0.7060914039611816,0.8343788385391235,-0.09401119500398636,0.7697558999061584,0.8382486701011658,-0.08404605090618134,0.7505822777748108,0.8661209940910339,-0.11450862139463425,0.7219761610031128,0.8687255382537842,-0.11046245694160461,0.7150849103927612,0.8574406504631042,-0.09639730304479599
84,14,14,R,True,0.6814574003219604,0.841061532497406,6.922477041371167e-06,0.6632523536682129,0.8068270087242126,-0.05090377479791641,0.6781811118125916,0.7606576085090637,-0.08030053228139877,0.7113087177276611,0.7706081867218018,-0.09759838134050369,0.7456499338150024,0.7874201536178589,-0.10004737228155136,0.7266553640365601,0.736815333366394,-0.06921405345201492,0.745198667049408,0.7052812576293945,-0.11457639932632446,0.7627431154251099,0.6824667453765869,-0.14069002866744995,0.7808470726013184,0.6615302562713623,-0.15307551622390747,0.7544007301330566,0.7619929909706116,-0.06603068113327026,0.7868397235870361,0.7403957843780518,-0.09813553094863892,0.81464022397995,0.7179113030433655,-0.12221711128950119,0.8424897789955139,0.7003642320632935,-0.13658978044986725,0.7655124664306641,0.7948049902915955,-0.0650048479437828,0.7985816597938538,0.7917896509170532,-0.09729279577732086,0.8305398225784302,0.7842254042625427,-0.11542625725269318,0.8612996935844421,0.7725171446800232,-0.1282273232936859,0.7646297216415405,0.8305046558380127,-0.06797191500663757,0.7536602020263672,0.8363630175590515,-0.10232928395271301,0.7262594699859619,0.8465622663497925,-0.11000016331672668,0.7060126662254333,0.853067934513092,-0.10470061749219894
85,1,1,R,True,0.7840418815612793,0.3652268648147583,-1.9336746845510788e-05,0.7442614436149597,0.3284817934036255,-0.02301003411412239,0.7186835408210754,0.27274006605148315,-0.0397406630218029,0.7204076051712036,0.2119235098361969,-0.05890394747257233,0.7448172569274902,0.18277966976165771,-0.06597290188074112,0.739989697933197,0.22518521547317505,0.014409813098609447,0.7396764159202576,0.17887386679649353,-0.025417571887373924,0.7378724813461304,0.22730013728141785,-0.026545953005552292,0.7388084530830383,0.2388022392988205,-0.005381516646593809,0.7649011015892029,0.22735975682735443,0.01075200829654932,0.7660720348358154,0.18692564964294434,-0.04894687980413437,0.7608530521392822,0.24888092279434204,-0.04933163523674011,0.7618701457977295,0.24702975153923035,-0.017151253297924995,0.7907936573028564,0.23488089442253113,-0.002374727511778474,0.7930949926376343,0.19833987951278687,-0.05419887229800224,0.7834678888320923,0.2576274573802948,-0.04826439917087555,0.7855671048164368,0.26149114966392517,-0.020954249426722527,0.8177587985992432,0.24558071792125702,-0.019110994413495064,0.8163992166519165,0.21204063296318054,-0.04193304479122162,0.8061699271202087,0.2524964511394501,-0.04048063978552818,0.8067176342010498,0.2628602981567383,-0.02035548724234104
86,2,2,R,True,0.7687541842460632,0.34468021988868713,-1.0780755474115722e-05,0.7276862263679504,0.32324883341789246,-0.031393710523843765,0.6972834467887878,0.277199387550354,-0.04876435175538063,0.677558422088623,0.23062662780284882,-0.06569279730319977,0.6566101908683777,0.1941905915737152,-0.07533197849988937,0.7304349541664124,0.22781090438365936,-0.0077317459508776665,0.7276836037635803,0.17943882942199707,-0.044305987656116486,0.7299118638038635,0.2279268205165863,-0.043494440615177155,0.7314316630363464,0.2426418662071228,-0.024438031017780304,0.757352352142334,0.2295478731393814,-0.004385904874652624,0.7563875913619995,0.1877877414226532,-0.06351356208324432,0.7522428631782532,0.25001418590545654,-0.061555128544569016,0.7518481016159058,0.24884723126888275,-0.028271760791540146,0.7837750911712646,0.23578108847141266,-0.010036878287792206,0.7845013737678528,0.20070579648017883,-0.06073851138353348,0.7751023769378662,0.25682735443115234,-0.05598892644047737,0.7739658355712891,0.25876712799072266,-0.030010657384991646,0.810411810874939,0.24434655904769897,-0.01865459978580475,0.8080093264579773,0.21573132276535034,-0.04246263578534126,0.7967448830604553,0.25344571471214294,-0.042387716472148895,0.7953450083732605,0.2613235116004944,-0.02303033135831356
87,3,3,R,True,0.7515668272972107,0.3488213121891022,-2.10427533602342e-05,0.7089568376541138,0.3291672468185425,-0.021465295925736427,0.6752979755401611,0.2795809209346771,-0.026825999841094017,0.6515418887138367,0.23642171919345856,-0.03299105167388916,0.6280971765518188,0.20956240594387054,-0.03387061879038811,0.7045257687568665,0.21838046610355377,-0.008922455832362175,0.6990290880203247,0.15540680289268494,-0.03806942328810692,0.699226438999176,0.11433019489049911,-0.059656038880348206,0.7015379071235657,0.0744219571352005,-0.07386091351509094,0.7330068349838257,0.22331786155700684,-0.011347338557243347,0.7417818903923035,0.19050925970077515,-0.06031535938382149,0.7378557324409485,0.24578911066055298,-0.06367026269435883,0.7335221171379089,0.2650725841522217,-0.049523208290338516,0.759508490562439,0.2351040095090866,-0.01958746835589409,0.768675684928894,0.20621022582054138,-0.06756643205881119,0.7583824396133423,0.25692206621170044,-0.06674710661172867,0.7531114220619202,0.2705698013305664,-0.05092594772577286,0.7846983671188354,0.2510194778442383,-0.03013010136783123,0.7907254099845886,0.2234632819890976,-0.060262564569711685,0.7804566025733948,0.258116215467453,-0.059644997119903564,0.7755085825920105,0.26926934719085693,-0.04844191297888756
88,4,4,R,True,0.7324270606040955,0.3730027675628662,-6.075003057048889e-06,0.6909095644950867,0.34939271211624146,-0.015276729129254818,0.6633757948875427,0.29803332686424255,-0.021174682304263115,0.6423817873001099,0.2547093629837036,-0.0312521755695343,0.6186791658401489,0.22587452828884125,-0.04025392234325409,0.6857160925865173,0.2235082983970642,-0.01387768518179655,0.6679710745811462,0.16193440556526184,-0.03135054558515549,0.6603947281837463,0.12433959543704987,-0.046555664390325546,0.6553589105606079,0.08944091200828552,-0.05653541907668114,0.7151653170585632,0.22282052040100098,-0.021415188908576965,0.7212895750999451,0.1509300172328949,-0.03969317674636841,0.7288492918014526,0.0987028181552887,-0.06069857254624367,0.7367605566978455,0.05598987638950348,-0.0780608132481575,0.7393331527709961,0.23978562653064728,-0.03061652183532715,0.7494453191757202,0.20474357903003693,-0.06973671168088913,0.7399572134017944,0.24652892351150513,-0.08117068558931351,0.729947566986084,0.27978524565696716,-0.08043403923511505,0.7632898688316345,0.26240667700767517,-0.039874766021966934,0.7681062817573547,0.23603051900863647,-0.07615888118743896,0.758633017539978,0.2677740752696991,-0.08696078509092331,0.7491605281829834,0.2955297827720642,-0.08552324771881104
89,1,5,L,False,0.39782649278640747,0.3586423993110657,-9.039114229381084e-05,0.3556964099407196,0.33568447828292847,-0.039836447685956955,0.3311581611633301,0.2673090994358063,-0.06118914112448692,0.31986671686172485,0.19893792271614075,-0.05524566024541855,0.31737613677978516,0.15602974593639374,-0.04056469351053238,0.36274221539497375,0.25072649121284485,-0.17444145679473877,0.3532623052597046,0.14619460701942444,-0.1625598967075348,0.34184104204177856,0.15017390251159668,-0.1181505024433136,0.33667826652526855,0.17226988077163696,-0.08827834576368332,0.38354188203811646,0.2303917109966278,-0.14244145154953003,0.3671247661113739,0.12720689177513123,-0.13334381580352783,0.35547465085983276,0.1352226734161377,-0.08896483480930328,0.35346776247024536,0.1615423858165741,-0.06465785950422287,0.3984396755695343,0.21623246371746063,-0.10072825849056244,0.38072749972343445,0.12500688433647156,-0.08958712965250015,0.3698819875717163,0.13748805224895477,-0.05678989738225937,0.36823317408561707,0.1670672744512558,-0.03928236663341522,0.40884533524513245,0.21037518978118896,-0.0596945583820343,0.39311444759368896,0.1423785537481308,-0.05339117720723152,0.38053062558174133,0.14402702450752258,-0.04427247494459152,0.3753996789455414,0.16395960748195648,-0.03784383088350296
90,6,6,R,True,0.7340443134307861,0.45047664642333984,-4.212842759443447e-05,0.692048966884613,0.4251972436904907,-0.023268552497029305,0.6633885502815247,0.3773989975452423,-0.03649301826953888,0.6480277180671692,0.3319949507713318,-0.05197186395525932,0.6344055533409119,0.295134574174881,-0.06811024993658066,0.6964496970176697,0.3050849735736847,-0.01998288929462433,0.6852017045021057,0.24709895253181458,-0.04219914600253105,0.681613564491272,0.20911487936973572,-0.06004845350980759,0.6807181239128113,0.17574481666088104,-0.07170285284519196,0.7243210673332214,0.2973940968513489,-0.024560006335377693,0.7244392037391663,0.22648541629314423,-0.03837679326534271,0.7251196503639221,0.18066653609275818,-0.05975636467337608,0.7274064421653748,0.1415277123451233,-0.07596036791801453,0.7501829266548157,0.30389007925987244,-0.03170771896839142,0.7580360770225525,0.2385895997285843,-0.04847034066915512,0.7622774839401245,0.19514937698841095,-0.06979960948228836,0.7652931213378906,0.15826305747032166,-0.08608991652727127,0.7749831676483154,0.32188040018081665,-0.04161813110113144,0.7920670509338379,0.27392148971557617,-0.05878344923257828,0.8010094165802002,0.2425439953804016,-0.0753597840666771,0.8076545000076294,0.21218279004096985,-0.08780845999717712
91,7,7,R,True,0.7305492758750916,0.45036259293556213,-6.235275941435248e-05,0.6988326907157898,0.42841637134552,-0.03385220095515251,0.6791896224021912,0.37106776237487793,-0.04905166104435921,0.7076089382171631,0.3258272111415863,-0.06135101988911629,0.7420607209205627,0.3142784833908081,-0.0666716918349266,0.6869316697120667,0.3071543276309967,-0.01142056006938219,0.675238311290741,0.2542981207370758,-0.031542059034109116,0.6712027192115784,0.21639150381088257,-0.04516968876123428,0.6694650650024414,0.1830182522535324,-0.05533507466316223,0.7143922448158264,0.2973759174346924,-0.011399315670132637,0.713944137096405,0.2322932481765747,-0.022907499223947525,0.7126153111457825,0.1840977817773819,-0.04027162864804268,0.7135878801345825,0.146659716963768,-0.050180379301309586,0.7391018271446228,0.30387651920318604,-0.016198614612221718,0.7486943602561951,0.2455536127090454,-0.03146133944392204,0.7504868507385254,0.2013622224330902,-0.0537353940308094,0.7529988884925842,0.16344580054283142,-0.06580865383148193,0.7624889612197876,0.3235892653465271,-0.02632926031947136,0.7787785530090332,0.27789947390556335,-0.045264340937137604,0.7873811721801758,0.24452166259288788,-0.05873936042189598,0.7954895496368408,0.2115194946527481,-0.06423990428447723
92,8,8,R,True,0.7190822958946228,0.4455186724662781,-6.38256169622764e-05,0.6864815950393677,0.420698344707489,-0.013961122371256351,0.6697322726249695,0.37248721718788147,-0.019745055586099625,0.6757495999336243,0.3404110074043274,-0.027284476906061172,0.689031183719635,0.3293495178222656,-0.0358252115547657,0.6783276200294495,0.31922146677970886,0.0011406060075387359,0.6703748106956482,0.28262853622436523,-0.017832521349191666,0.6795141100883484,0.30924275517463684,-0.03689412772655487,0.6910837292671204,0.33728039264678955,-0.0481729581952095,0.7004055380821228,0.3035544455051422,-0.0006278245709836483,0.6960643529891968,0.24704937636852264,0.002858256921172142,0.6975157856941223,0.2111796736717224,-0.0031562023796141148,0.7001132369041443,0.18152230978012085,-0.010067485272884369,0.7244617342948914,0.3005829155445099,-0.007606980856508017,0.7242071032524109,0.241716206073761,-0.010096251033246517,0.7244424223899841,0.20236000418663025,-0.018034111708402634,0.7242245078086853,0.1675802618265152,-0.02596040442585945,0.7501339316368103,0.3104589879512787,-0.01715558022260666,0.7576882243156433,0.26443663239479065,-0.02362019009888172,0.7619308829307556,0.23483426868915558,-0.02467441000044346,0.7648574113845825,0.20207345485687256,-0.02446785196661949
